121,91640,237406,-1056.00,-128.00,40.00,44.00,-39.00,-128.00
120,91815,237581,-1064.00,-132.00,28.00,47.00,-40.00,-127.00
120,91992,237757,-1064.00,-128.00,24.00,45.00,-37.00,-127.00
121,92167,237932,-1072.00,-132.00,28.00,49.00,-37.00,-125.00
120,92343,238108,-1060.00,-132.00,28.00,45.00,-37.00,-127.00
119,92518,238283,-1060.00,-128.00,36.00,48.00,-39.00,-124.00
120,92694,238459,-1056.00,-132.00,32.00,47.00,-37.00,-127.00
119,92869,238635,-1056.00,-136.00,20.00,46.00,-38.00,-126.00
119,93045,238811,-1056.00,-132.00,32.00,47.00,-36.00,-125.00
121,93220,238986,-1056.00,-140.00,28.00,49.00,-38.00,-127.00
120,93396,239162,-1056.00,-128.00,36.00,45.00,-37.00,-128.00
120,93572,239337,-1056.00,-128.00,32.00,45.00,-37.00,-124.00
119,93747,239513,-1056.00,-128.00,32.00,48.00,-34.00,-126.00
119,93923,239689,-1056.00,-120.00,24.00,47.00,-38.00,-127.00
120,94098,239864,-1056.00,-128.00,28.00,45.00,-39.00,-127.00
120,94274,240040,-1056.00,-128.00,36.00,44.00,-35.00,-126.00
120,94449,240216,-1060.00,-132.00,36.00,45.00,-33.00,-122.00
120,94625,240392,-1056.00,-136.00,24.00,46.00,-37.00,-127.00
120,94800,240567,-1060.00,-132.00,40.00,47.00,-37.00,-126.00
119,94977,240743,-1064.00,-132.00,36.00,45.00,-37.00,-127.00
119,95152,240918,-1056.00,-128.00,32.00,46.00,-38.00,-126.00
120,95328,241094,-1060.00,-132.00,32.00,46.00,-37.00,-127.00
120,95503,241269,-1052.00,-132.00,32.00,46.00,-36.00,-128.00
119,95679,241445,-1064.00,-132.00,24.00,44.00,-37.00,-124.00
120,95854,241620,-1064.00,-128.00,28.00,49.00,-37.00,-126.00
121,96029,241797,-1068.00,-136.00,32.00,48.00,-36.00,-126.00
120,96205,241972,-1060.00,-132.00,32.00,46.00,-37.00,-128.00
121,96380,242148,-1056.00,-132.00,32.00,46.00,-35.00,-125.00
121,96557,242324,-1060.00,-132.00,40.00,48.00,-38.00,-127.00
120,96732,242499,-1072.00,-128.00,28.00,46.00,-37.00,-126.00
120,96908,242675,-1064.00,-132.00,32.00,47.00,-35.00,-126.00
